M_vir,n_star,n_particles,sim,satellite,is_host_1
312520000000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,False
610392000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,True,True
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,True,True
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,True
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,True
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
6118620000.0,0,83.0,h242,True,False
610392000.0,0,83.0,h242,True,False
4419820000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2978420000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
76298900.0,0,83.0,h242,False,False
2926940000.0,0,83.0,h242,False,False
42458400.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
4883130000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,True
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,True
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
3274600.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,True,True
2384060.0,0,83.0,h242,True,True
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,True,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
5706790000.0,0,83.0,h242,False,False
76298900.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
2384060.0,0,83.0,h242,False,False
610392000.0,0,83.0,h242,False,False
3434370000.0,0,82.0,h242,False,False
52225600.0,0,82.0,h242,True,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
1375220000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,True,True
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
705995000.0,0,82.0,h242,True,False
75379700.0,0,82.0,h242,True,False
75379700.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
654516000.0,0,82.0,h242,False,False
7707110000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
308755000000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2095920000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
4824300000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
4824300000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,True,False
308755000000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
1014870000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
4824300000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,False,False
757474000.0,0,82.0,h242,False,False
75379700.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,False,False
75379700.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,False,False
4824300000.0,0,82.0,h242,False,False
757474000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,True,True
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
2355330.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,False,False
603037000.0,0,82.0,h242,True,False
595683000.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
54782200.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
4611030000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
80895300.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
595683000.0,0,81.0,h242,True,False
12122600.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
2326610.0,0,81.0,h242,False,False
66301500.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
595683000.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
2326610.0,0,81.0,h242,False,False
37057700.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
304990000000.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
74460400.0,0,81.0,h242,False,False
1161950000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
5589130000.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
595683000.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
595683000.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,True,False
595683000.0,0,81.0,h242,True,False
4765470000.0,0,81.0,h242,True,False
647162000.0,0,81.0,h242,True,False
2326610.0,0,81.0,h242,True,True
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
4713990000.0,0,81.0,h242,False,False
4713990000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,True,True
595683000.0,0,81.0,h242,False,False
20137400.0,0,81.0,h242,True,False
74460400.0,0,81.0,h242,False,False
595683000.0,0,81.0,h242,False,False
1625260000.0,0,81.0,h242,False,False
304990000000.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
1007510000.0,0,81.0,h242,False,False
74460400.0,0,81.0,h242,False,False
2326610.0,0,81.0,h242,False,False
5530290000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
5530290000.0,0,80.0,h242,False,False
4449240000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,True
588329000.0,0,80.0,h242,False,False
73541200.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
4552200000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
8413110000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,True
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
6750590.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,True,False
3188430.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
21889800.0,0,80.0,h242,False,False
4706630000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
742766000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,True
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
581894000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,True
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,True,False
414588000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
73541200.0,0,80.0,h242,True,False
73541200.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,False
588329000.0,0,80.0,h242,False,False
73541200.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
73541200.0,0,80.0,h242,False,False
4655160000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,True,False
639808000.0,0,80.0,h242,True,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
11707800000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,True,True
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,True,False
4706630000.0,0,80.0,h242,True,False
73541200.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,True,False
588329000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
4706630000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
73541200.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,True,False
588329000.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
301225000000.0,0,80.0,h242,False,False
2297890.0,0,80.0,h242,False,False
588329000.0,0,80.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
72621900.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
683933000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
580975000.0,0,79.0,h242,False,False
1456110000.0,0,79.0,h242,False,False
632454000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
5059630000.0,0,79.0,h242,False,False
72621900.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
297459000000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
3309350000.0,0,79.0,h242,False,False
10284000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
4647800000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
2269160.0,0,79.0,h242,True,True
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
72621900.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,True,False
72621900.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
574540000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
1919420000.0,0,79.0,h242,True,False
72621900.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
3159700.0,0,79.0,h242,False,False
2228300000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2537170000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
2269160.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,True,False
580975000.0,0,79.0,h242,False,False
37182400000.0,0,79.0,h242,True,False
68169200.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,True,True
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
15627300.0,0,79.0,h242,False,False
297459000000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
3000480000.0,0,79.0,h242,False,False
580975000.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
941327000.0,0,79.0,h242,True,False
2269160.0,0,79.0,h242,False,False
2269160.0,0,79.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
71702600.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
293694000000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
293694000000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
4588970000.0,0,78.0,h242,False,False
123181000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,True,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
36711700000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
3816790000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
3096080000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
29298800000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,True,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
625100000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,True,False
2240440.0,0,78.0,h242,True,True
71702600.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
293694000000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
293694000000.0,0,78.0,h242,False,False
293694000000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
4588970000.0,0,78.0,h242,True,False
2240440.0,0,78.0,h242,True,True
4588970000.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
17379600.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
71702600.0,0,78.0,h242,False,False
573621000.0,0,78.0,h242,False,False
36711700000.0,0,78.0,h242,False,False
71702600.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
573621000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
4177140000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
71702600.0,0,78.0,h242,False,False
71702600.0,0,78.0,h242,True,False
2240440.0,0,78.0,h242,False,False
933973000.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,False,False
2240440.0,0,78.0,h242,True,True
2211710.0,0,77.0,h242,True,True
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
2211710.0,0,77.0,h242,True,True
2211710.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
3102260.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
4324220000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
4221260000.0,0,77.0,h242,False,False
3102260.0,0,77.0,h242,True,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
566267000.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
28037400.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
1595840000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
122262000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
566267000.0,0,77.0,h242,False,False
22205700.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,True,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
289929000000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
553397000.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
36241100000.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
4530140000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
4530140000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
566267000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,True,True
7001120000.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
70783400.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
7554960.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
5353800000.0,0,77.0,h242,False,False
2211710.0,0,77.0,h242,False,False
566267000.0,0,77.0,h242,True,False
2211710.0,0,77.0,h242,False,False
